Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RP","Pesticides Use","854","Burkina Faso","5172","Use per capita","1357","Pesticides (total)","2021","2021","kg/cap","0.14","E","Estimated value","Estimated Value"
"RP","Pesticides Use","854","Burkina Faso","5173","Use per value of agricultural production","1357","Pesticides (total)","2021","2021","g/Int$","0.47","E","Estimated value","Estimated Value"
"RP","Pesticides Use","854","Burkina Faso","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","3132.25","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","854","Burkina Faso","5159","Use per area of cropland","1357","Pesticides (total)","2022","2022","kg/ha","0.37","E","Estimated value","Estimated Value"
"RP","Pesticides Use","854","Burkina Faso","5172","Use per capita","1357","Pesticides (total)","2022","2022","kg/cap","0.14","E","Estimated value","Estimated Value"
"RP","Pesticides Use","854","Burkina Faso","5173","Use per value of agricultural production","1357","Pesticides (total)","2022","2022","g/Int$","0.45","E","Estimated value","Estimated Value"
"RP","Pesticides Use","854","Burkina Faso","5157","Agricultural Use","1309","Insecticides","2018","2018","t","689.07","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","854","Burkina Faso","5157","Agricultural Use","1309","Insecticides","2019","2019","t","616.27","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","854","Burkina Faso","5157","Agricultural Use","1309","Insecticides","2020","2020","t","628.52","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","854","Burkina Faso","5157","Agricultural Use","1309","Insecticides","2021","2021","t","670.18","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","854","Burkina Faso","5157","Agricultural Use","1309","Insecticides","2022","2022","t","691.02","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","854","Burkina Faso","5157","Agricultural Use","1320","Herbicides","2018","2018","t","2433.96","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","854","Burkina Faso","5157","Agricultural Use","1320","Herbicides","2019","2019","t","2176.84","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","854","Burkina Faso","5157","Agricultural Use","1320","Herbicides","2020","2020","t","2220.08","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","854","Burkina Faso","5157","Agricultural Use","1320","Herbicides","2021","2021","t","2367.26","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","854","Burkina Faso","5157","Agricultural Use","1320","Herbicides","2022","2022","t","2440.85","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","854","Burkina Faso","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","t","0.37","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","854","Burkina Faso","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","t","0.34","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","854","Burkina Faso","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","t","0.35","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","854","Burkina Faso","5157","Agricultural Use","1331","Fungicides and Bactericides","2021","2021","t","0.37","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","854","Burkina Faso","5157","Agricultural Use","1331","Fungicides and Bactericides","2022","2022","t","0.39","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","50.26","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5159","Use per area of cropland","1357","Pesticides (total)","2018","2018","kg/ha","0.03","E","Estimated value","Estimated Value"
"RP","Pesticides Use","108","Burundi","5172","Use per capita","1357","Pesticides (total)","2018","2018","kg/cap","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","108","Burundi","5173","Use per value of agricultural production","1357","Pesticides (total)","2018","2018","g/Int$","0.02","E","Estimated value","Estimated Value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","50.26","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5159","Use per area of cropland","1357","Pesticides (total)","2019","2019","kg/ha","0.03","E","Estimated value","Estimated Value"
"RP","Pesticides Use","108","Burundi","5172","Use per capita","1357","Pesticides (total)","2019","2019","kg/cap","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","108","Burundi","5173","Use per value of agricultural production","1357","Pesticides (total)","2019","2019","g/Int$","0.02","E","Estimated value","Estimated Value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","50.26","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5159","Use per area of cropland","1357","Pesticides (total)","2020","2020","kg/ha","0.03","E","Estimated value","Estimated Value"
"RP","Pesticides Use","108","Burundi","5172","Use per capita","1357","Pesticides (total)","2020","2020","kg/cap","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","108","Burundi","5173","Use per value of agricultural production","1357","Pesticides (total)","2020","2020","g/Int$","0.02","E","Estimated value","Estimated Value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","50.26","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5159","Use per area of cropland","1357","Pesticides (total)","2021","2021","kg/ha","0.03","E","Estimated value","Estimated Value"
"RP","Pesticides Use","108","Burundi","5172","Use per capita","1357","Pesticides (total)","2021","2021","kg/cap","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","108","Burundi","5173","Use per value of agricultural production","1357","Pesticides (total)","2021","2021","g/Int$","0.02","E","Estimated value","Estimated Value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","50.26","E","Estimated value","Estimated Value"
"RP","Pesticides Use","108","Burundi","5159","Use per area of cropland","1357","Pesticides (total)","2022","2022","kg/ha","0.03","E","Estimated value","Estimated Value"
"RP","Pesticides Use","108","Burundi","5172","Use per capita","1357","Pesticides (total)","2022","2022","kg/cap","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","108","Burundi","5173","Use per value of agricultural production","1357","Pesticides (total)","2022","2022","g/Int$","0.02","E","Estimated value","Estimated Value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1309","Insecticides","2018","2018","t","12.49","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1309","Insecticides","2019","2019","t","12.49","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1309","Insecticides","2020","2020","t","12.49","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1309","Insecticides","2021","2021","t","12.49","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1309","Insecticides","2022","2022","t","12.49","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1320","Herbicides","2018","2018","t","13.67","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1320","Herbicides","2019","2019","t","13.67","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1320","Herbicides","2020","2020","t","13.67","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1320","Herbicides","2021","2021","t","13.67","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1320","Herbicides","2022","2022","t","13.67","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","t","24.1","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","t","24.1","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","t","24.1","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1331","Fungicides and Bactericides","2021","2021","t","24.1","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1331","Fungicides and Bactericides","2022","2022","t","24.1","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1345","Rodenticides","2018","2018","t","0","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1345","Rodenticides","2019","2019","t","0","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1345","Rodenticides","2020","2020","t","0","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1345","Rodenticides","2021","2021","t","0","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1345","Rodenticides","2022","2022","t","0","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1355","Other Pesticides nes","2018","2018","t","0","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1355","Other Pesticides nes","2019","2019","t","0","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1355","Other Pesticides nes","2020","2020","t","0","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1355","Other Pesticides nes","2021","2021","t","0","I","Imputed value","Imputed value"
"RP","Pesticides Use","108","Burundi","5157","Agricultural Use","1355","Other Pesticides nes","2022","2022","t","0","I","Imputed value","Imputed value"
"RP","Pesticides Use","132","Cabo Verde","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","5","I","Imputed value","Imputed value"
"RP","Pesticides Use","132","Cabo Verde","5159","Use per area of cropland","1357","Pesticides (total)","2018","2018","kg/ha","0.09","E","Estimated value","Estimated Value"
"RP","Pesticides Use","132","Cabo Verde","5172","Use per capita","1357","Pesticides (total)","2018","2018","kg/cap","0.01","E","Estimated value","Estimated Value"
"RP","Pesticides Use","132","Cabo Verde","5173","Use per value of agricultural production","1357","Pesticides (total)","2018","2018","g/Int$","0.11","E","Estimated value","Estimated Value"
"RP","Pesticides Use","132","Cabo Verde","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","5","I","Imputed value","Imputed value"
"RP","Pesticides Use","132","Cabo Verde","5159","Use per area of cropland","1357","Pesticides (total)","2019","2019","kg/ha","0.09","E","Estimated value","Estimated Value"
"RP","Pesticides Use","132","Cabo Verde","5172","Use per capita","1357","Pesticides (total)","2019","2019","kg/cap","0.01","E","Estimated value","Estimated Value"
